SimFin ID,Company,Ticker,ISIN,Revenues,EBIT,Net income,FCF,P/E,ROA,Price Close,MCAP,Volume (SMA 2m),COGS,Avg. shares basic,Gross Profit,Op. Exp.,SG&A,R&D,EBITDA,ST debt,Cur. assets,Debt,Equity,Chg. WC,Op. CF,Inv. CF,Net Cash from Equity,Fin. CF,Gross Margin,Operating Margin,Net Margin,ROE,FCF/Net inc.
469839,ETSY INC,ETSY,US29786A1060,2148379000,519246000,482319000,627290000,58.01138,0.14658,226.98,28718081363,2557122.35714,-562834000,125407354,1585545000,-1066299000,-853775000,-212524000,574166000,8691000,2690980000,2322991000,530753000,51414000,699023000,-114314000,-402482000,783095000,0.73802,0.24169,0.2245,0.90874,1.30057
995321,"Evergy, Inc.",EVRG,US30034W1062,5460100000,1287700001,792400001,74600002,18.41375,0.02829,64.2,14718973628,1306570.78571,-1776600000,227275000,3683500000,-2395799999,-1137499999,,2172200001,1385900000,1729600000,10683200000,8977100000,-382799999,1455900003,-1850699999,112500000,277000001,0.67462,0.23584,0.14513,0.08827,0.09414
378141,Eversource Energy,ES,US30040W1080,9525953000,2642162000,1248846000,474342000,22.90619,0.02644,83.3,28610731295,1446996,-3129715000,343413044,6396238000,-3754076000,-2356941000,,3983470000,2802358000,3268839000,18653720000,14467459000,-922283000,1484642000,-4236749000,-33000,2943198000,0.67145,0.27736,0.1311,0.08632,0.37982
41775,EXACT SCIENCES CORP,EXAS,US30063P1057,1711598000,-881176000,-864770000,-1065440000,-20.18309,-0.1286,108.15,18553202798,1389927.04762,-418787000,161384500,1292811000,-2173987000,-1380672000,-699672000,-802837000,314280000,1669211000,2200332000,3559101000,50551000,156289000,-1401089000,910051000,904604000,0.75532,-0.51483,-0.50524,-0.24297,1.23205
289286,"EXELIXIS, INC.",EXEL,US30161Q1040,1156551000,100118000,94041000,60036000,68.31143,0.03973,20.72,6523111840,2068191.47619,-45844000,311619750,1110707000,-1010589000,-371470000,-639119000,111778000,,1593246000,8577000,2043077000,-16492000,272276000,-245699000,22435000,-16055000,0.96036,0.08657,0.08131,0.04603,0.6384
378142,Exelon Corp.,EXC,US30161N1019,34772000000,10781000000,972000000,7563000000,50.09875,0.00751,35.56,48717188602,6353982.7619,-6704000000,1369403500,28068000000,-17287000000,,,18747000000,5498000000,12348000000,40965000000,34500000000,-4995000000,2693000000,-2807000000,46000000,-557000000,0.8072,0.31005,0.02795,0.02817,7.78086
795710,"EXP World Holdings, Inc.",EXPI,US30212W1009,2757059000,44499000,64587000,73704000,102.24922,0.16346,46.6,6746625162,1039128.71429,-2526421000,144241120,230638000,-186139000,-186139000,,49524000,916000,347132000,2966000,172197000,53983000,241048000,-21385000,-100060000,-99615000,0.08365,0.01614,0.02343,0.37508,1.14116
378111,Expand Energy,EXE,US1651677353,3749000000,-70000000,-1305000000,1482000000,-0.45751,-0.18646,61.07,5979623858,1371027.40476,-459000000,9776500,3290000000,-3386000000,-1845000000,-429000000,519000000,,1354000000,1261000000,3413000000,1124000000,791000000,-320000000,600000000,-155000000,0.87757,-0.01867,-0.34809,-0.38236,-1.13563
112653,"Expedia, Inc.",EXPE,US30212P3038,5781000000,-874000000,-1540000000,2669000000,-14.19277,-0.06369,152.28,21539572916,2267107.28571,-1347000000,143530750,4434000000,-5308000000,-3501000000,,-182000000,,11113000000,8480000000,3093000000,3850000000,3480000000,-335000000,-530000000,-1634000000,0.767,-0.15118,-0.26639,-0.4979,-1.73312
121214,EXXON MOBIL CORP,XOM,US30231G1022,214669000000,7601000000,-13330000000,38071000000,-17.67561,-0.03952,55.16,233547440000,18719402.57143,-149557000000,4273000000,65112000000,-57511000000,-9953000000,-1123000000,52831000000,15293000000,52842000000,60612000000,165556000000,658000000,27308000000,-12082000000,-101000000,-24584000000,0.30331,0.03541,-0.0621,-0.08052,-2.85604
1242699,Farfetch Ltd,FTCH,KY30744W1070,1673922000,-580555000,-3350619000,-187645000,-4.16316,-0.93309,40.57,14183415942,3966343.54762,-902994000,343829481,770928000,-1351483000,-1351483000,,-363332000,,1961000000,635237000,-1676090000,311065000,116315000,-132641000,112899000,1261040000,0.46055,-0.34682,-2.00166,1.99907,0.056
339017,FASTENAL CO,FAST,US3119001044,5696000000,1151300000,867900001,1459599999,35.02139,0.2083,26.48,30415842937,4937553.61905,-3092500000,1147850000,2603500000,-1452200000,-1452200000,,1306900000,40000000,2705300000,405000000,2880800000,11800000,1056300000,-134400000,28300000,-809900000,0.45708,0.20212,0.15237,0.30127,1.68176
996256,"Fastly, Inc.",FSLY,US31188V1008,323165000,-188229000,-178460000,-223963000,-28.11226,-0.08351,44.87,5191459000,4496827,-140859000,111810000,182306000,-370535000,-267340000,-103195000,-153728000,,1008104000,931385000,1029090000,-28424000,-31832000,-527099000,21765000,920626000,0.56413,-0.58245,-0.55223,-0.17342,1.25498
259098,FEDEX CORP,FDX,US31428X1063,83959000000,5973000000,5231000000,3453000000,12.85614,0.06319,255.22,67720604382,2034142.09524,-62212000000,263500000,21747000000,-15774000000,,,9766000000,146000000,20580000000,20879000000,24168000000,-1872000000,10135000000,-6010000000,740000000,-2090000000,0.25902,0.07114,0.0623,0.21644,0.6601
1249831,"Fidelity National Financial, Inc.",FNF,US31620R3030,13700000000,4654000000,2336000000,5945000000,5.6518,0.04285,44.31,13456060800,1524031.95238,-6715000000,299520000,6985000000,-2331000000,,,5149000000,2663000000,41021000000,2663000000,8888000000,212000000,2541000000,-5096000000,-371000000,3673000000,0.50985,0.33971,0.17051,0.26283,2.54495
88558,"Fidelity National Information Services, Inc.",FIS,US31620M1062,13211000000,996000000,92000000,5124000000,835.1775,0.00112,123.73,76728135291,3978759.40476,-8467000000,621000000,4744000000,-3748000000,-3748000000,,4804000000,3355000000,9438000000,19417000000,48579000000,-79000000,4693000000,-291000000,134000000,-4609000000,0.35909,0.07539,0.00696,0.00189,55.69565
378145,Fifth Third Bancorp,FITB,US3167731005,7735000000,3286000000,2479000000,-19350000000,11.56934,0.01207,40.12,28243120454,4890827.64286,,714865426,,,,,3790000000,1468000000,,13832000000,22926000000,-23578000000,-1458000000,1177000000,-181000000,345000000,,0.42482,0.32049,0.10813,-7.80557
11795136,"FIGS, Inc.",FIGS,US30260D1037,355198000,21343000,2343000,-864000,2759.07342,0.00922,41.21,6464509016,1807423.7381,-97993000,156867484,257205000,-235862000,-235862000,,22557000,,243490000,0,203715000,-40167000,30180000,-2205000,96845000,74411000,0.72412,0.06009,0.0066,0.0115,-0.36876
1234769,FIRST HORIZON CORP,FHN,US3205171057,3752829000,1548316000,1277666000,-2990011000,5.84064,0.01453,15.22,8375520340,4202883.97619,,491346750,,,,,1597846000,2777000000,,4449000000,8565000000,-4737310000,1665155000,-3661943000,40625000,2902134000,,0.41257,0.34045,0.14917,-2.34021
949678,FIRST INDUSTRIAL REALTY TRUST INC,FR,US32054K1034,462140000,171795000,233820000,106770000,29.27327,0.06052,53.37,6891535209,1055732.35714,,128757000,,-290345000,-32396000,,276706000,,115521000,1511830000,2002048000,-13452000,241457000,-167624000,78718000,-92062000,,0.37174,0.50595,0.11679,0.45663
260908,"FIRST SOLAR, INC.",FSLR,US3364331070,2969351000,478512000,562860000,8250000,19.59509,0.07765,104.02,11058556453,1617283.2619,-2157591000,106030500,811760000,-333248000,-243798000,-89450000,726474000,3239000,3155476000,279323000,5783635000,-380302000,291986000,257574000,,-69008000,0.27338,0.16115,0.18956,0.09732,0.01466
422040,FIRSTENERGY CORP,FE,US3379321074,10907000000,1877000000,1089000000,184000000,18.29754,0.02455,36.73,19981120000,3310846.09524,-3150000000,543250000,7757000000,-5880000000,,-230000000,3305000000,1233000000,3196000000,24258000000,7430000000,-833000000,2620000000,-2676000000,,1203000000,0.71119,0.17209,0.09984,0.14657,0.16896
378146,Fiserv Inc,FI,n/a,15424000000,2141000000,1137000000,1054000000,63.98024,0.015,108.62,72424490273,4124898.64286,-7599000000,668175000,7825000000,-5684000000,-5684000000,,2129000000,418000000,17727000000,20843000000,32793000000,-559000000,4241000000,-1065000000,-1506000000,-3254000000,0.50733,0.13881,0.07372,0.03467,0.927
901361,"Five9, Inc.",FIVN,US3383071012,521692000,-24400000,-47503000,-75750000,-246.16488,-0.04183,175.06,11851506156,2019972.40476,-221992000,66410500,299700000,-324100000,-240981000,-83119000,7888000,,668897000,773588000,162706000,-48332000,67300000,-107477000,30026000,-17859000,0.57448,-0.04677,-0.09106,-0.29196,1.59464
116586,FLEXTRONICS INTERNATIONAL LTD.,FLEX,SG9999000020,25313000000,1111000000,767000000,223191000,11.94847,0.04737,13.84,8980817520,4353677.80952,-23380000000,660209040,1933000000,-822000000,-827000000,,1494785000,274000000,11729000000,3779000000,3508000000,-1105000000,1107390000,-214621000,-345000000,-163794000,0.07636,0.04389,0.0303,0.21864,0.29099
378149,FMC Corporation,FMC,US3024913036,4674400000,1015400000,546400001,1368800000,22.59373,0.04994,95.19,12267761365,1144695.02381,-2662400000,129523000,2012000000,-996600000,-704800000,-296200000,1184000000,1185800000,5197300000,3816600000,3134100000,93100000,669700000,-177200000,-141900000,-109300000,0.43043,0.21723,0.11689,0.17434,2.50512
249937,FORD MOTOR CO,F,US3453708600,136433000000,2351000000,3420000000,14379000000,15.75782,0.01376,13.55,53126736790,55525814.85714,-111342000000,3981500000,25091000000,-22740000000,-11516000000,,8520000000,46012000000,101275000000,146917000000,34784000000,11318000000,20875000000,1778000000,0,-31274000000,0.18391,0.01723,0.02507,0.09832,4.20439
130256,FORTINET INC,FTNT,US34959E1091,2910500000,560800000,514800000,841600001,94.42279,0.09261,59.9,48913636774,4951829.88095,-649700000,813750000,2260800000,-1700000000,-1317200000,-382800000,630400000,,3908200000,987500000,1050200000,304500001,1251400001,-1041300000,-103500000,752800001,0.77677,0.19268,0.17688,0.49019,1.63481
378151,Fortive Corp,FTV,US34959J1088,3928600000,552300000,1663499999,951700000,13.35156,0.11476,54.82,24626425962,3303622.07143,-1542800000,405149853,2385800000,-1833500000,-1559100000,-274400000,892300000,1134600000,3086400000,2576400000,9209700000,56700000,1190800000,-98300000,,-635500000,0.60729,0.14058,0.42343,0.18062,0.57211
378153,Franklin Resources,BEN,US3546131018,7871899999,1389899999,1244399998,2059299999,12.35803,0.0538,31.33,15800429752,2675111.07143,,490850000,,-5710600000,-2623000000,,1636999999,,7337600000,6655400000,12483500000,48100000,1114100000,-5448200000,-146200000,1640700000,,0.17656,0.15808,0.09968,1.65485
378154,Freeport-McMoran Cp & Gld,FCX,US35671D8570,18944000000,5861000000,2838000000,8541000000,16.95006,0.06246,33.05,48435661500,17205836.30952,-12690000000,1459000000,6254000000,-393000000,-356000000,-37000000,7592000000,1057000000,12599000000,9695000000,20935000000,572000000,6034000000,-1071000000,0,-123000000,0.33013,0.30939,0.14981,0.13556,3.00951
18728562,Futu Holdings Limited,FUTU,US36118L1061,,,,,,,95.62,103718230968,6561278.09524,,,,,,,,,,,,,,,,,,,,,
66898,GALLAGHER ARTHUR J & CO,AJG,US3635761097,7500499999,1243299999,891099999,1538099999,32.05181,0.03203,148.39,29067671930,1121227.45238,-1076700000,195200000,6423799999,-5180500000,-4587900000,,1799199999,200000000,15939299999,5912200000,8354000000,-198900000,1638599999,-879100001,1555700000,2411800000,0.85645,0.16576,0.11881,0.10667,1.72607
44534,GameStop Corp.,GME,US36467W1099,5587000000,-152800000,-66700000,-348600000,-209.87658,-0.01881,51.24,15677697020,13487400.09524,-4211100000,269100000,1375900000,-1528700000,-1528700000,,-77500000,,2657000000,47500000,1852000000,-124900000,-50100000,-27400000,1675900000,1096300000,0.24627,-0.02735,-0.01194,-0.03602,5.22639
250974,GAP INC,GPS,US3647601083,16620000000,958000000,753000000,564000000,12.12649,0.05473,24.35,9194616054,6906674.85714,-9879000000,376250000,6741000000,-5783000000,,,1453000000,,6194000000,2220000000,3020000000,-427000000,1116000000,-787000000,-4000000,-174000000,0.4056,0.05764,0.04531,0.24934,0.749
1333028,GDS Holdings Ltd,GDS,US36165L1089,5738972000,672941000,-737743000,-6148190000,-12.59094,-0.01288,59.28,10248514377,2377241.80952,-4188521000,156694940,1550451000,-877510000,-837461000,-40049000,2311415000,5393763000,18318806000,7322229000,26667722000,-559803000,320887000,-9378007000,78748000,20143661000,0.27016,0.11726,-0.12855,-0.02766,8.33378
427444,Gen Digital Inc.,GEN,n/a,2623000000,1104000000,617000000,1723000000,24.52417,0.09398,25.69,14898785560,4581121.90476,-378000000,586500000,2245000000,-1141000000,-794000000,-270000000,1244000000,438000000,1786000000,3860000000,-497000000,-30000000,794000000,-93000000,-281000000,-554000000,0.85589,0.42089,0.23523,-1.24145,2.79254
244314,GENERAL ELECTRIC CO,GE,US3696041033,81605000000,7059000000,-4542000000,9463000000,-24.23648,-0.01912,62.59,110240824917,14663001.16667,-59643000000,1758780655,21962000000,-14903000000,-12572000000,-1801000000,10290000000,4293000000,102411000000,63524000000,35048000000,1993000000,3524000000,-1882000000,,-19860000000,0.26913,0.0865,-0.05566,-0.12959,-2.08344
78526,GENERAL MILLS INC,GIS,US3703341046,18127000000,3368700000,2339799999,3915100001,15.43634,0.07348,58.92,35939507169,3391440.40476,-11678700000,614050000,6448300000,-3079600000,-3079600000,,3970000000,2825100000,5754500000,12612000000,9773200000,-155900000,2983200000,-512799999,-227100000,-2715500000,0.35573,0.18584,0.12908,0.23941,1.67326
125620,General Motors Co,GM,US37045V1008,139639000000,13350000000,12477000000,23473000000,5.90972,0.0516,51.33,74462935757,17294494.71429,-118603000000,1441250000,21036000000,-7686000000,-7686000000,,25625000000,33294000000,82609000000,93570000000,57876000000,2474000000,26352000000,-16500000000,2228000000,-15327000000,0.15065,0.0956,0.08935,0.21558,1.8813
327200,GENTEX CORP,GNTX,US3719011096,1916231988,534925503,460389141,647654728,16.87054,0.21247,32.24,7704282829,1434622.14286,-1176423848,239571731,739808140,-204882637,-90844842,-114037795,637725370,,924576176,0,1916318989,-45681844,526281756,-41407536,-283524932,-475652901,0.38607,0.27915,0.24026,0.24025,1.40676
239284,GILEAD SCIENCES INC,GILD,US3755581036,26638000000,11181000000,5162000000,11548000000,17.42043,0.07593,71.61,89811698467,6136578.7381,-5290000000,1255750000,21348000000,-10167000000,-5242000000,-4925000000,12955000000,2261000000,13925000000,30175000000,19710000000,-2371000000,9092000000,-11867000000,-409000000,847000000,0.80141,0.41974,0.19378,0.2619,2.23712
182201,GLOBAL PAYMENTS INC,GPN,US37940X1028,7975452000,1180218000,863886000,2363550000,55.98298,0.01913,162.03,47588697090,2943388.83333,-3684672000,297411000,4290780000,-3110562000,-3110562000,,2841781000,52611000,4899877000,10269590000,26850140000,-247192000,2463502000,-1329996000,-1190880000,-1127815000,0.538,0.14798,0.10832,0.03217,2.73595
647209,GoDaddy Inc.,GDDY,US3802371076,3550700000,315100001,192800000,607100002,63.32645,0.02619,72.41,12176156989,1225215.7381,-1893700000,168614000,1657000000,-1341899999,-835999999,,516200001,24100000,1990800000,3893400000,-31400000,166600000,793900000,-645600000,-141900000,451900001,0.46667,0.08874,0.0543,-6.14013,3.14886
1245424,Gol Intelligent Airlines Inc.,GOL,US38045R2067,6371817,-1474424,-5895251,184163,,-0.46006,7.32,20962157437,1330936.5,-5261506,188652500,1110311,-2584735,-324185,,-417824,2353279,3245351,9976966,-13190870,1121982,753936,31770,,-1935497,0.17425,-0.2314,-0.92521,0.44692,-0.03124
60439,GOLDMAN SACHS GROUP INC,GS,US38141G1040,55614000000,25017000000,19653000000,143325000000,7.09649,0.01416,391.46,133003308463,2100877.92857,,356275000,,,,,27001000000,478315000000,,717245000000,101890000000,113685000000,66234000000,-17635000000,-5700000000,59091000000,,0.44983,0.35338,0.19288,7.29278
1243191,"GoodRx Holdings, Inc.",GDRX,US38246G1085,631063000,-366474000,-315577000,-539594000,-50.68032,-0.19886,46.98,18460561644,1795163.7619,-38262000,340433000,592801000,-959275000,-840725000,-95256000,-343180000,7029000,1075750000,664906000,824394000,-99468000,127927000,-225714000,1011394000,865865000,0.93937,-0.58072,-0.50007,-0.3828,1.70986
6480946,Graphic Packaging Holding Company,GPK,US3886891015,6735800000,425300000,219900000,842300000,24.31233,0.02804,19.14,5648214000,2810578.71429,-5714500000,279325000,1021300000,-596000000,-495800000,,899100000,20000000,1877000000,3762000000,1814000000,194000000,985900000,-548100000,-172400000,-437400000,0.15162,0.06314,0.03265,0.12122,3.83038
1307827,"GXO Logistics, Inc.",GXO,US36262G1013,7054000000,223000000,71000000,258000000,,0.01005,81.32,9351800000,1291901.07143,-5855000000,114532500,1199000000,-976000000,-649000000,,557000000,36000000,1963000000,618000000,2914000000,-112000000,288000000,-257000000,,-45000000,0.16997,0.03161,0.01007,0.02437,3.6338
18807150,H World Group Limited,HTHT,US44332N1063,1477279228,-180965256,-317594749,,-41.64627,-0.03229,46.95,15083517576,1941131.28571,-1409616478,2927398409,67662750,-248628006,-268912342,,,172398299,1944689046,1811238873,1725794533,,,,,,0.0458,-0.1225,-0.21499,-0.18403,
378158,Halliburton Co.,HAL,US4062161017,13370000000,1429000000,145000000,2464000000,123.54216,0.00693,20.27,18034602225,7908689.90476,-11757000000,887000000,1613000000,-184000000,-184000000,,2337000000,515000000,9927000000,9639000000,5429000000,404000000,1670000000,-426000000,87000000,-338000000,0.12064,0.10688,0.01085,0.02671,16.9931
331419,Hanesbrands Inc.,HBI,US4103451021,6868449000,138351000,-363472000,179437000,-18.33563,-0.04994,19,6633185000,3824482.19048,-4842619000,350874500,2025830000,-1887479000,-2718557000,,255930000,37500000,3620614000,3684982000,562190000,52922000,678518000,-16398000,0,-687070000,0.29495,0.02014,-0.05292,-0.64653,-0.49367
378159,Harley-Davidson,HOG,US4128221086,4845471000,842738000,489304000,,11.85796,0.04485,37.83,5813167605,1375725.5,-2961089000,153374250,1884382000,-1041644000,-1041644000,,,2330863000,4469604000,7075887000,2184272000,,1211987000,-300784000,-7389000,-3076019000,0.3889,0.17392,0.10098,0.22401,
387752,HARTFORD FINANCIAL SERVICES GROUP INC/DE,HIG,US4165151048,21387000000,2976000000,2129000000,,11.70496,0.02849,69.56,24846206934,1931995.90476,,358250000,,,,,3616000000,,,4354000000,18244000000,2438000000,4201000000,-2860000000,-691000000,-1384000000,,0.13915,0.09955,0.1167,
378161,HCA Holdings,HCA,US40412C1018,56016000000,9410000000,4967000000,10600000000,17.62448,0.10313,258.74,85553804070,1315308.69048,-34214000000,338335000,21802000000,-12392000000,,,12175000000,253000000,12475000000,32572000000,1790000000,-275000000,3373000000,-3009000000,-3814000000,-3907000000,0.38921,0.16799,0.08867,2.77486,2.13408
