SimFin ID,Company,Ticker,ISIN,Price Close,MCAP,Volume (SMA 2m),Chg. WC,Op. CF,Inv. CF,Fin. CF,Revenues,EBIT,Net income,FCF,P/E,ROA,Avg. shares basic,Op. Exp.,SG&A,R&D,EBITDA,ST debt,Cur. assets,Debt,Equity,Net Cash from Equity,Operating Margin,Net Margin,ROE,FCF/Net inc.,COGS,Gross Profit,Gross Margin
378136,EQT Corporation,EQT,US26884L1098,33.53,14806848000,7247596.61905,165395000,954653000,-2607012000,466841000,5593881000,745793000,696315000,1145088000,20.24362,0.02818,420397750,-2284498000,-264374000,-3469000,2647298000,551068000,1229827000,4872770000,15124748000,0,0.13332,0.12448,0.04604,1.6445,-2563590000,3030291000,0.54172
18580656,Equinor ASA,EQNR,US29446M1027,25.12,73971696577,2854710.85714,-7606000000,11474000000,-8320000000,-5496000000,62911000000,7852000000,1843000000,13295000000,,0.01638,,-55059000000,-30341000000,-1854000000,21056000000,,16773000000,30381000000,41159000000,-442000000,0.12481,0.0293,0.04287,7.21378,,,
10383318,"Equitable Holdings, Inc.",EQH,US29452E1010,41.36,13225228724,2081206.78571,-2900000000,511000000,974000000,6739000000,4196000000,4320000000,828000000,,16.70509,0.00288,334425000,124000000,,,,,111650000000,3830000000,4473000000,-790000000,1.02955,0.19733,0.18511,,,,
446592,Equity Lifestyle Properties Inc,ELS,US29472R1086,73.49,13707244271,1015321.97619,61837000,623056000,-275753000,-339752000,1516044000,477978000,357102000,453186000,38.32561,0.06325,186231500,-298863000,-62024000,,687562000,2959443000,35658000,3471450000,1510294000,1881000,0.31528,0.23555,0.23645,1.26907,-739203000,776841000,0.51241
421306,Equity Residential,EQR,US29476L1070,77.08,29223793862,1806733.45238,69576000,1604786000,-140582000,-1450425000,2916548000,898061000,956827000,1531275000,30.52137,0.04837,378874781,-1378506000,-60026000,,1799678000,1805722000,38298000,7157183000,11507265000,-1074759000,0.30792,0.32807,0.08315,1.60037,-639981000,2276567000,0.78057
949674,"ESSENTIAL PROPERTIES REALTY TRUST, INC.",EPRT,US29670E1073,33.65,5899865066,1333531.2381,-3701000,283376000,-1029205000,756213000,402160000,252655000,193501000,-573330000,28.76374,0.03674,165403068,-149505000,-32577000,,364760000,,41475000,1915083000,3252271000,455486000,0.62824,0.48115,0.0595,-2.96293,,,
449267,"Essential Utilities, Inc.",WTRG,US29670G1022,38.74,10602056379,1297594.85714,-1754288000,-978195000,716684000,268688000,1937149000,687331000,556681000,-567040000,18.91167,,271754500,-711012000,-304016000,,1042021000,67247000,419534000,0,6081127000,317538000,0.35482,0.28737,,-1.01861,,,
172930,ESTEE LAUDER COMPANIES INC,EL,US5184391044,88,31567288192,3955864.85714,631000000,2360000000,-960000000,-2035000000,15608000000,1563000000,390000000,2463000000,81.00513,0.01799,359000000,-9621000000,-9621000000,,2388000000,504000000,7922000000,7771000000,5314000000,-35000000,0.10014,0.02499,0.07339,6.31538,-4424000000,11184000000,0.71656
469839,ETSY INC,ETSY,US29786A1060,54,6196622040,3727564.33333,67209000,763033000,-87666000,-758554000,2772384000,342273000,287125000,571256000,22.43152,0.11729,119271293,-1614304000,-1158545000,-455759000,441411000,102624000,1359006000,2388574000,-634996000,-687449000,0.12346,0.10357,-0.45217,1.98957,-815807000,1956577000,0.70574
995321,"Evergy, Inc.",EVRG,US30034W1062,61.55,14153941736,1739152.16667,43500000,1899800000,-2434400000,538700000,5635700000,1284800000,739300000,-90600000,19.15684,0.02323,230100000,-2501000000,-469200000,,2384700000,1789200000,1964000000,14072800000,9731700000,,0.22798,0.13118,0.07597,-0.12255,-1849900000,3785800000,0.67175
378141,Eversource Energy,ES,US30040W1080,67.49,24119895630,2251211.85714,-766663000,1960910000,-5404038000,3397769000,11351817000,3218909000,-91633000,-760147000,-258.44158,-0.00157,350893135,-8132908000,-1941239000,,4274207000,2729851000,4672622000,28911606000,14974281000,248189000,0.28356,-0.00807,-0.00612,8.29556,,,
41775,EXACT SCIENCES CORP,EXAS,US30063P1057,69.21,12787922149,2775761.7381,-76884000,118664000,-418303000,231730000,2612011000,-181343000,-175008000,-175576000,-72.01723,-0.02623,182106500,-2096814000,-1624188000,-457860000,32024000,248923000,1452487000,2566871000,3192362000,31418000,-0.06943,-0.067,-0.05482,1.00325,-700340000,1911671000,0.73188
289286,"EXELIXIS, INC.",EXEL,US30161Q1040,26.82,7650451265,1869236.5,-175747000,167058000,439237000,-872316000,2013976000,402851000,349992000,315841000,23.25638,0.12621,303488000,-1531675000,-515584000,-1016091000,429380000,,1477444000,0,2119734000,-836569000,0.20003,0.17378,0.16511,0.90242,-79450000,1934526000,0.96055
378142,Exelon Corp.,EXC,US30161N1019,39.5,39519679177,6518716.21429,-896000000,5383000000,-7154000000,2271000000,22751000000,4223000000,2419000000,-8000000,16.30865,0.02301,998750000,-9703000000,,,7776000000,2762000000,8557000000,46191000000,26152000000,184000000,0.18562,0.10632,0.0925,-0.00331,-8825000000,13926000000,0.6121
378111,Expand Energy,EXE,US1651677353,74.51,9781311576,1963686.2619,361000000,1391000000,-669000000,-602000000,5046000000,1439000000,442000000,2463000000,22.13238,0.03248,131291250,-3036000000,-1856000000,-17000000,2947000000,,2013000000,2021000000,10370000000,-174000000,0.28518,0.08759,0.04262,5.5724,-571000000,4475000000,0.88684
112653,"Expedia, Inc.",EXPE,US30212P3038,139.66,18180861987,1869724.78571,122000000,2767000000,-886000000,-2202000000,13263000000,1544000000,808000000,2004000000,23.6658,0.03121,136918000,-10247000000,-8004000000,,2375000000,1041000000,13515000000,6259000000,2126000000,-2138000000,0.11641,0.06092,0.38006,2.4802,-1472000000,11791000000,0.88901
121214,EXXON MOBIL CORP,XOM,US30231G1022,114.58,509059069536,13617133.57143,-3876000000,54869000000,-19439000000,-38154000000,341276000000,83233000000,34160000000,94517000000,13.71802,0.07415,4089786083,-19331000000,-10143000000,-778000000,105987000000,6621000000,96238000000,43186000000,276266000000,-17405000000,0.24389,0.10009,0.12365,2.76689,-238712000000,102564000000,0.30053
339017,FASTENAL CO,FAST,US3119001044,35.23,40348644488,4732875.09524,11100000,1331900000,-173300000,-1142400000,7415800000,1517600000,1152300000,1890000000,34.97777,0.25031,1144050000,-1854500000,-1854500000,,1692100000,110000000,3146700000,235000000,3495600000,36200000,0.20464,0.15538,0.32964,1.6402,-4043700000,3372100000,0.45472
259098,FEDEX CORP,FDX,US31428X1063,298.17,72849927261,1182437.33333,-3431000000,8312000000,-5211000000,-3415000000,87693000000,6298000000,4331000000,3597000000,18.26128,0.04978,248000000,-20232000000,,,10585000000,68000000,18207000000,20203000000,27582000000,-2009000000,0.07182,0.04939,0.15702,0.83052,-61163000000,26530000000,0.30253
13511454,Ferguson plc,FERG,n/a,205.52,41502764496,1303124.64286,-153000000,863000000,-231000000,-597000000,6673000000,477000000,322000000,406000000,,,202600000,-1552000000,-1469000000,,640000000,150000000,9314000000,0,5522000000,-250000000,0.07148,0.04825,,1.26087,-4644000000,2029000000,0.30406
88558,"Fidelity National Information Services, Inc.",FIS,US31620M1062,84.43,46062131385,2821290.40476,-430000000,3369000000,8407000000,-12642000000,9955000000,1675000000,773000000,3098000000,63.10405,0.02234,577750000,-2132000000,-2205000000,,3427000000,578000000,6451000000,11162000000,17041000000,1000000,0.16826,0.07765,0.04536,4.00776,-6148000000,3807000000,0.38242
378145,Fifth Third Bancorp,FITB,US3167731005,42.62,28845107191,3799939.5,-3672000000,3778000000,-6480000000,2945000000,8489000000,2918000000,2157000000,-48000000,13.54066,0.01011,685293298,,,,3396000000,3564000000,,19857000000,19226000000,-125000000,0.34374,0.25409,0.11219,-0.02225,,,
1234769,FIRST HORIZON CORP,FHN,US3205171057,15.76,8445674689,4773548.2381,2565000000,3678000000,290000000,-3931000000,3436000000,1111000000,657000000,3879000000,13.29212,0.00799,554119500,,,,1203000000,4938000000,,6113000000,8955000000,-513000000,0.32334,0.19121,0.07337,5.90411,,,
260908,"FIRST SOLAR, INC.",FSLR,US3364331070,241.81,25885014033,1903755.78571,-355728000,1187273000,-405143000,92620000,3764233000,1278951000,1203609000,-36972000,21.47816,0.10928,106907500,-444149000,-264418000,-179731000,1634306000,140175000,4222900000,558900000,7255397000,,0.33976,0.31975,0.16589,-0.03072,-2041133000,1723100000,0.45776
422040,FIRSTENERGY CORP,FE,US3379321074,43.49,25046865915,2825098.97619,-40000000,2833000000,-4142000000,1198000000,12685000000,1117000000,870000000,-1174000000,28.6934,0.01705,574000000,-6552000000,,,2503000000,3120000000,2808000000,23951000000,13728000000,,0.08806,0.06858,0.06337,-1.34943,-5016000000,7669000000,0.60457
378146,Fiserv Inc,FI,n/a,175.23,100884325044,2346926.80952,-1558000000,4875000000,-1211000000,-3720000000,19780000000,5387000000,3451000000,6270000000,30.10785,0.03694,592947521,-6670000000,-6670000000,,8482000000,1108000000,38327000000,25509000000,28778000000,-5348000000,0.27235,0.17447,0.11992,1.81686,-7723000000,12057000000,0.60956
902627,"FIVE BELOW, INC",FIVE,US33829M1018,100.2,5511494086,1990222.35714,-25312000,428045000,-426966000,-126584000,3716073000,362224000,281260000,172693000,19.66697,0.07008,55204899,-947524000,-738125000,,511555000,,1118639000,0,1607741000,-119339000,0.09747,0.07569,0.17494,0.614,-2406325000,1309748000,0.35245
116586,FLEXTRONICS INTERNATIONAL LTD.,FLEX,SG9999000020,31.11,12352887490,3180029.35714,-176000000,1660000000,-419000000,-1638000000,25393000000,972000000,959000000,582000000,14.94411,0.05407,460668494,-931000000,-865000000,,1396000000,543000000,12548000000,3215000000,4996000000,-1203000000,0.03828,0.03777,0.19195,0.60688,-23490000000,1903000000,0.07494
693510,"Floor & Decor Holdings, Inc.",FND,US3397501012,117.5,12591706433,1399031.71429,184315000,668424000,-494249000,-40283000,4386361000,261577000,209702000,219608000,59.77258,0.04352,106676000,-1609080000,-1561872000,,482225000,2103000,1342205000,196836000,2046594000,16865000,0.05963,0.04781,0.10246,1.04724,-2515704000,1870657000,0.42647
378148,Fluor Corp.,FLR,US3434121022,45.91,7863834651,1281306.07143,-38000000,482000000,-418000000,330000000,15744000000,492000000,414000000,685000000,18.21429,0.06078,164250000,-102000000,-102000000,,563000000,,5017000000,1136000000,2142000000,45000000,0.03125,0.0263,0.19328,1.65459,-15150000000,594000000,0.03773
15539321,Flutter Entertainment plc,FLUT,n/a,229.05,40707602720,2054386.2381,304947687,1163111713,-2516864841,1785670955,12879000000,-263000000,-1122000000,,-9.08445,-0.04613,44500134,-6344000000,-5517000000,-827000000,,177056450,3925000000,7277073421,9873107520,6014410,-0.02042,-0.08712,-0.11362,,-6798000000,6081000000,0.47216
378149,FMC Corporation,FMC,US3024913036,63.5,7926347114,1282412.16667,339300000,471800000,-115500000,-778400000,4084400000,583700000,1387400000,-458700000,5.71832,0.11437,124938500,-971000000,-671500000,-299500000,765200000,1153300000,5210200000,4179100000,4580700000,-200000,0.14291,0.33968,0.30288,-0.33062,-2529700000,1554700000,0.38064
378150,FMC Technologies Inc.,FTI_old,n/a,25.36,7692791776,3811903.2619,103800000,658700000,-183700000,-134700000,4877500000,307700000,109900000,528200000,70.54797,0.01843,305726400,-728200000,-595100000,-133100000,557900000,19000000,3502300000,1264100000,2693900000,-93000000,0.06309,0.02253,0.0408,4.80619,-3841600000,1035900000,0.21238
446814,FNB Corp,FNB,US3025201019,14.24,5120292621,2139835.54762,-261000000,423000000,-2261000000,1740000000,1556000000,536000000,431000000,,11.93371,0.00903,361195804,,,,,3616000000,,5632000000,6090000000,-218000000,0.34447,0.27699,0.07077,,,,
249937,FORD MOTOR CO,F,US3453708600,10.98,43648241541,62561623.45238,1804000000,13976000000,-23392000000,3429000000,180348000000,3992000000,3836000000,,11.42295,0.01387,3990750000,-20981000000,-10500000000,,10317000000,1712000000,120518000000,150901000000,43595000000,-579000000,0.02213,0.02127,0.08799,,-155375000000,24973000000,0.13847
130256,FORTINET INC,FTNT,US34959E1091,74.68,57123328320,5364491.69048,378000000,1915300000,-503200000,-1583300000,5537300000,1442400000,1312900000,1805600000,43.69084,0.16303,768100000,-2881600000,-2233800000,-647800000,1558700000,,4919300000,993300000,288200000,-1466400000,0.26049,0.2371,4.55552,1.37528,-1213300000,4324000000,0.78089
378151,Fortive Corp,FTV,US34959J1088,57.05,26522739883,3470603.80952,65200000,1423800000,-1936700000,458600000,6155100000,1142900000,885700000,1719200000,30.05307,0.05124,466573200,-2530100000,-2127300000,-402800000,1646700000,383900000,2519500000,3780300000,10505800000,-296700000,0.18568,0.1439,0.08431,1.94106,-2482100000,3673000000,0.59674
11794988,Fortress Transportation and Infrastructure Investors LLC,FTAI,US34960P1012,126.43,12922587555,1080254.54762,-182781000,-125895000,-493271000,767667000,1374121000,206002000,-53920000,-281824000,-235.28411,-0.01563,100344215,-567528000,-13097000,,403050000,,696968000,3077596000,69567000,0,0.14992,-0.03924,-0.77508,5.22671,-600591000,773530000,0.56293
378153,Franklin Resources,BEN,US3546131018,20.39,10663937988,4925174.38095,-128200000,1186500000,-1553600000,110400000,8252900000,896600000,845000000,1543100000,12.123,0.02541,502400000,-724300000,-2422300000,,1350000000,,19538300000,12672700000,14901400000,-341100000,0.10864,0.10239,0.05671,1.82615,,,
378154,Freeport-McMoran Cp & Gld,FCX,US35671D8570,43.92,63106729399,11344726.85714,-572000000,6489000000,-5057000000,-1966000000,24674000000,7170000000,1931000000,8331000000,32.6583,0.03534,1435864693,-646000000,-505000000,-141000000,9396000000,768000000,14722000000,9426000000,28686000000,-825000000,0.29059,0.07826,0.06732,4.31434,-16858000000,7816000000,0.31677
388949,FRONTIER COMMUNICATIONS CORP,FYBR,US35909D1090,35.35,8801443000,3503921.88095,-243000000,1388000000,-1731000000,927000000,5804000000,516000000,-94000000,-386000000,-92.75314,-0.00465,246642000,-2125000000,-1678000000,,2033000000,15000000,1755000000,11249000000,5137000000,,0.0889,-0.0162,-0.0183,4.10638,,,
6767425,Frontline Ltd.,FRO,BMG3682E1921,23.14,5151493651,1532630.59524,-134294000,876201000,-1255476000,433072000,1826264000,746666000,656414000,-645164000,7.01394,0.11158,198965000,-284470000,-53528000,,977608000,263103000,727926000,3458997000,2277346000,,0.40885,0.35943,0.28824,-0.98286,-795128000,1031136000,0.56461
10383338,FS KKR Capital Corp.,FSK,US3026352068,19.64,5500504744,1272641.7381,307000000,2030000000,,-2025000000,30670000,20190000,28264000,,,0.03614,16271942,-10480000,-2580000,,,,14822000000,297201000,6707000000,-65000000,0.6583,0.92155,0.07261,,,,
18728560,Full Truck Alliance Co. Ltd.,YMM,US35969L1089,7.44,156785879384,6910771.97619,7073355,111393684,53733442,-194329277,,74465008,-312788119,,-319.82683,-0.06303,21111924886,74465008,,,,,1348984564,0,4942774567,141,,,-0.06328,,,,
18728562,Futu Holdings Limited,FUTU,US36118L1061,59.51,65600839871,1150665.40476,,,,,,,,,,,,,,,,,,,,,,,,,,,
44534,GameStop Corp.,GME,US36467W1099,19.65,8380913483,8478333.92857,-158000000,-33100000,293900000,3044100000,4552000000,-27300000,42500000,-123000000,150.65771,0.00768,325850000,-1221600000,-1221600000,,27000000,11000000,4883900000,23400000,4383400000,3055700000,-0.006,0.00934,0.0097,-2.89412,-3357700000,1194300000,0.26237
447206,Gaming & Leisure Properties Inc,GLPI,US36467J1088,51.2,14048843008,1316616.47619,-492000,1026213000,-811503000,-129666000,1485179000,1109515000,778016000,1313405000,17.68473,0.06606,268730500,-327548000,-59098000,,1385249000,,2406515000,6632842000,4504925000,399545000,0.74706,0.52385,0.1727,1.68815,,,
1333028,GDS Holdings Ltd,GDS,US36165L1089,17.2,26220247445,1457230.11905,-13587112,291920718,-894196243,444186415,1407335223,78407497,-606392014,-288310397,-41.6444,-0.05867,1468187956,-193327683,-187933970,-5393712,575917728,1170951420,1745157642,6443813647,2793675094,,0.05571,-0.43088,-0.21706,0.47545,-1135600042,271735180,0.19308
6475602,GE HealthCare Technologies Inc.,GEHC,n/a,88.53,40428309258,2516748.07143,-621000000,1998000000,-745000000,-1134000000,19517000000,2453000000,-107000000,2753000000,-377.28673,-0.00336,456000000,-5541000000,-4253000000,-1288000000,3047000000,1007000000,7829000000,9240000000,7994000000,,0.12569,-0.00548,-0.01339,-25.72897,-11523000000,7994000000,0.40959
427444,Gen Digital Inc.,GEN,n/a,26.58,16360655058,3078499.52381,1789000000,2102000000,6000000,-2077000000,3831000000,1216000000,608000000,3401000000,27.64014,0.03941,632250000,-1873000000,-1335000000,-323000000,1682000000,1332000000,1111000000,8522000000,1970000000,-660000000,0.31741,0.15871,0.30863,5.59375,-742000000,3089000000,0.80632
234391,GENERAL DYNAMICS CORP,GD,US3695501086,302.38,83087244338,1108074.7381,-1418000000,3053000000,-826000000,-2015000000,44946000000,4537000000,3545000000,3581000000,23.3094,0.06394,273271500,-2507000000,-2507000000,,5159000000,2004000000,24312000000,9261000000,22036000000,-195000000,0.10094,0.07887,0.16087,1.01016,-37902000000,7044000000,0.15672
244314,GENERAL ELECTRIC CO,GE,US3696041033,183.55,199025286987,5127382.11905,2696000000,6870000000,661000000,-7309000000,61915000000,7703000000,4650000000,11718000000,51.1626,0.03775,1296137750,-9717000000,-7888000000,-1829000000,9337000000,1700000000,37350000000,19673000000,18843000000,-3224000000,0.12441,0.0751,0.24678,2.52,-44495000000,17420000000,0.28135
78526,GENERAL MILLS INC,GIS,US3703341046,75.01,41642468939,3457751.66667,10600000,3302600000,-1251300000,-2218400000,19857200000,3673100000,2496600000,4057600000,,0.07933,575500000,-3259000000,-3259000000,,4225800000,1625900000,4580900000,12930100000,9648500000,-1976900000,0.18498,0.12573,0.25876,1.62525,-12925100000,6932100000,0.3491
125620,General Motors Co,GM,US37045V1008,48.66,54690050311,14135440.2619,-3083000000,19381000000,-16826000000,-3405000000,178092000000,11539000000,11078000000,8606000000,5.45328,0.03915,1241500000,-21491000000,-9282000000,,23965000000,37176000000,112065000000,110105000000,71900000000,-11592000000,0.06479,0.0622,0.15408,0.77686,-145062000000,33030000000,0.18547
446906,Genpact LTD,G,BMG3922B1072,38.33,6829546680,1145431.07143,-151446000,537143000,-77451000,-22954000,4433180000,595876000,429658000,700307000,,0.09343,182515434,-952443000,-912199000,,702837000,425918000,2746464000,1311574000,2337759000,-150360000,0.13441,0.09692,0.21382,1.62992,-2884861000,1548319000,0.34926
327200,GENTEX CORP,GNTX,US3719011096,29.29,6743062520,1485203.92857,28815,554610904,-275099945,-256934609,2328131876,499421352,415940760,508535785,16.02161,0.1519,227519242,-286189301,-118271158,-167918143,591842740,,1083883853,0,2400299527,-145413779,0.21452,0.17866,0.17329,1.22262,-1542521223,785610653,0.33744
